DI_PA_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_PA
0.222,59.7574,2.3729,0.29359,5.6807,223.0161,25.1836,0.023329,14.78,20.46,3.025,0.34599,14.7022,216.7255,4.6526,0.7205100000000001,8.3924,0.222
0.041,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.311
0.046,976.0419,67.401,24.2975,652.0632,1643.896,14.4811,14.3539,5.69,7.48,15.13,103.3053,254.0048,9656.4831,104.0985,43.3776,338.7328,0.427
0.154,409.272,41.2355,89.6379,207.2716,883.3191,9.9252,4.8819,6.4077,8.268,10.686,29.1274,134.9083,3966.5139,65.6066,166.4915,143.414,0.427
0.135,105.9497,5.2917,15.9779,22.3244,540.7266,20.022,0.22498,19.555,25.52,7.25,1.0281,25.3427,564.1681,11.1277,43.0467,13.3527,0.136
0.81,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.81
0.068,571.2244,24.397,2.2568,363.3027,1505.13,23.4137,4.2644,12.32,14.24,18.55,26.5431,128.8033,5130.9264,45.7078,5.2122,69.3661,0.106
0.739,144.5115,7.5383,0.53402,20.4728,319.1852,19.1703,0.30263,7.74,9.16,7.3,2.3748,38.5359,665.5316,12.5736,1.0563,19.7484,0.739
0.136,162.0538,57.1276,280.5956,137.2602,1409.945,2.8367,14.6549,27.67,31.205,31.255,4.4644,52.7945,2017.8444,131.0233,848.6929,142.6946,1.024
0.17,47.185,4.2406,13.1736,3.3278,157.8788,11.1269,0.075102,18.025,23.92,0.0,0.16617,10.1884,138.0686,8.7377,34.5405,14.4762,0.17
0.28500000000000003,113.4273,10.115,30.7366,20.5722,341.1394,11.2138,0.5651,12.76,16.07,6.25,1.4521,30.1199,590.4806,19.1174,71.8244,32.0968,0.28700000000000003
0.05,247.9179,43.1102,167.5649,108.3014,954.6434,5.7508,5.457,16.705,19.89,19.445,5.8353,60.3761,1917.4355,87.155,428.3498,102.3152,0.636
0.138,157.1131,51.3824,46.9738,155.0201,1726.2038,3.0577,2.7397,32.055,37.525,30.88,4.3524,52.1387,2131.5121,122.261,149.218,127.7909,1.02
0.309,248.2343,49.5516,589.4754,95.5524,1108.3231,5.0096,10.5331,32.61,37.085,31.955,2.6372999999999998,40.5863,1476.5365,118.4119,1883.2847,103.7145,0.486
0.068,175.257,30.9082,19.6814,78.7195,1065.0656,5.6702,7.3757,28.835,39.515,24.61,2.4573,39.1773,1316.7768,71.6231,60.3527,109.2238,0.517
0.025,170.7852,22.2217,226.0736,36.7196,640.6003,7.6855,3.2928,26.815,32.79,10.545,1.2328000000000001,27.7494,756.955,50.5674,676.6683,69.4994,0.091
0.521,68.8453,5.3109,17.417,7.8472,336.8155,12.9631,0.073916,30.235,36.54,1.215,0.23359000000000002,12.0787,230.827,12.4535,54.2596,17.7675,0.523
0.052000000000000005,372.1522,44.6193,21.3478,163.0513,995.3498,8.3406,4.5212,7.94,14.075,11.845,18.4841,107.4342,3137.7924,74.8993,42.5886,106.3143,0.21
0.051000000000000004,471.9617,38.5467,5.6521,176.5783,739.6713,12.2439,1.0441,5.465,9.14,12.89,29.1908,135.0141,3667.4448,58.9366,9.9558,102.6906,0.113
0.10400000000000001,931.4603,77.3276,9.713799999999999,692.8675,1685.7783,12.0456,7.6952,6.025,6.73,13.065,103.4488,254.2701,9952.2564,121.1501,17.6756,224.2393,0.4
0.064,121.0997,6.0642,0.22842,18.6298,283.3891,19.9697,0.15416000000000002,6.125,8.635,4.16,2.7441,41.4147,659.6063,9.54,0.41793,9.6138,0.066
0.049,148.3096,21.1905,166.0562,66.3073,951.4231,6.9989,1.3825,29.63,34.08,28.025,2.0142,35.4699,1149.8904,49.4395,513.8451,76.3731,0.136
0.05,289.9244,9.323,3.4626,51.2512,356.9665,31.0977,0.23072,5.75,6.55,6.625,8.0451,70.9129,1431.9311,14.4369,6.2034,19.8355,0.053
0.091,264.01,15.8252,1.3691,90.2769,692.6322,16.6829,1.564,9.635,14.055,10.455,8.4334,72.5913,1919.7837,27.8813,2.9132,36.9704,0.10200000000000001
0.243,326.6491,24.2462,3.6713,136.9469,908.5598,13.4722,2.5219,9.22,12.09,10.87,13.3712,91.4312,2654.6476,42.2499,7.6984,74.184,0.258
0.037,45.9456,6.3396,3.4385,5.7444,289.2635,7.2474,0.20063,31.06,37.96,0.0,0.16648000000000002,10.1981,181.5009,14.9661,10.8086,30.0446,0.048
0.078,221.0969,26.219,10.4415,74.9967,812.3864,8.4327,4.1886,12.55,20.73,8.44,5.3854,58.0146,1565.4104,49.3488,24.2648,96.4421,0.14200000000000002
0.193,291.9309,92.6242,34.497,110.4294,765.635,3.1518,3.9686,6.73,11.0,7.455,14.7779,96.0683,2442.7444,149.186,65.1307,245.7292,1.033
0.704,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.744
0.34800000000000003,221.5245,15.0307,1.7008,26.9825,250.6829,14.7381,0.12159,4.425,6.555,2.685,5.5049,58.6632,945.161,21.8001,2.7923,31.9933,0.34900000000000003
0.199,847.5315,67.6879,21.1193,567.2129,1467.9068,12.5212,0.8614700000000001,6.9564,8.547,10.3224,73.3833,214.1785,8267.1523,109.9276,40.3157,204.3608,0.648
0.059000000000000004,210.0352,31.901,241.871,118.4893,1246.0914,6.584,24.7533,34.8,41.13,11.34,3.0697,43.7905,1709.4609,77.4818,789.6662,144.5223,0.244
0.041,471.9617,38.5467,5.6521,176.5783,739.6713,12.2439,1.0441,5.465,9.14,12.89,29.1908,135.0141,3667.4448,58.9366,9.9558,102.6906,0.11900000000000001
0.874,59.4463,3.9434,1.2152,2.7979000000000003,103.3917,15.0749,0.21128000000000002,7.0,8.065,0.015,0.35911000000000004,14.9774,153.3571,6.4142,2.3245,14.3759,0.874
0.045,208.3991,37.6447,54.5086,87.8574,919.8315,5.536,3.5156,19.505,21.48,23.015,4.0541,50.3185,1576.3951,79.1116,146.7282,100.5531,0.505
0.025,579.1927,97.449,34.2855,566.6469,1615.1499,5.9435,25.381,5.52,8.56,14.12,92.8717,241.266,8804.682,149.3696,60.5931,349.8637,0.8300000000000001
0.063,46.5547,4.3737,1.5672000000000001,1.7774,77.9055,10.644400000000001,0.16208,7.86,9.785,0.0,0.20354000000000003,11.2783,106.1877,7.3232,3.116,13.2108,0.064
0.314,134.7554,11.0978,2.6857,25.1133,408.2631,12.1426,0.29523000000000005,11.35,16.285,5.725,1.9919,35.278,705.9176,20.3697,6.0356,36.4792,0.321
0.169,144.5115,7.5383,0.53402,20.4728,319.1852,19.1703,0.30263,7.74,9.16,7.3,2.3748,38.5359,665.5316,12.5736,1.0563,19.7484,0.17
0.051000000000000004,282.9775,26.4115,10.418,116.278,945.2325,10.7142,9.1246,11.69,17.87,12.09,8.9519,74.7999,2211.8657,48.8367,23.6442,89.0574,0.146
0.196,45.2371,9.9551,121.3976,5.0674,203.5677,4.5441,0.24134000000000003,16.06,19.46,0.0,0.28444,13.3319,195.0793,19.9288,306.2847,29.4791,0.199
0.053,134.8798,11.9651,1.13,14.4735,272.0859,11.2728,0.44493000000000005,10.48,15.645,3.115,1.2434,27.8729,476.3812,21.5282,2.4729,30.2147,0.055
0.031,793.5563,84.3617,26.1713,574.6034,1158.5336,9.4066,20.0492,4.17,4.66,7.24,123.9761,278.415,9486.5218,120.5533,42.1247,282.1451,0.5750000000000001
0.123,272.599,29.1531,6.5092,163.8122,1220.8758,9.3506,11.0068,16.815,20.86,24.98,8.7678,73.9986,2610.2614,59.0348,16.676,133.9642,0.229
0.10400000000000001,409.272,41.2355,89.6379,207.2716,883.3191,9.9252,4.8819,6.4077,8.268,10.686,29.1274,134.9083,3966.5139,65.6066,166.4915,143.414,0.241
0.07200000000000001,130.1949,9.1674,5.0441,22.624,447.5144,14.2019,0.18735000000000002,22.02,27.17,9.065,0.9247900000000001,24.035,552.9348,19.8587,14.1382,19.7407,0.076
0.193,473.856,83.053,12.3376,224.186,955.0166,5.7055,4.2357,4.6,7.065,12.11,43.8548,165.5819,4569.81,121.6311,20.5188,212.1893,0.383
0.048,185.833,10.7791,0.8633200000000001,17.5985,318.4518,17.2401,0.73831,10.87,14.38,6.285,1.4588,30.1851,546.7687,19.5722,1.9123999999999999,22.773600000000002,0.05
0.138,115.848,11.4316,28.2155,33.8028,667.6847,10.134,3.2305,25.37,36.215,9.395,1.1999,27.3765,721.4848,25.6559,82.9075,41.5306,0.177
0.023,160.4004,9.1822,0.67679,20.3095,322.0849,17.4687,0.31507,8.73,11.77,6.25,2.0949,36.1803,643.0055,15.7833,1.3935,21.7438,0.028
0.04,130.1949,9.1674,5.0441,22.624,447.5144,14.2019,0.18735000000000002,22.02,27.17,9.065,0.9247900000000001,24.035,552.9348,19.8587,14.1382,19.7407,0.043000000000000003
0.441,138.9384,24.658,8.5552,43.468,841.5484,5.6346,2.8905000000000003,34.24,40.78,12.73,1.1424,26.714,807.9316,59.6473,27.7805,89.9365,0.745
0.051000000000000004,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.309
0.625,571.2244,24.397,2.2568,363.3027,1505.13,23.4137,4.2644,12.32,14.24,18.55,26.5431,128.8033,5130.9264,45.7078,5.2122,69.3661,0.635
0.024,98.4404,3.1427,0.36936,2.2986,85.5943,31.323,0.0045347,3.675,6.335,0.06,0.5632400000000001,18.7647,155.8262,4.3513,0.5700000000000001,7.8149,0.025
0.082,351.5317,27.5104,3.0615,200.4667,1184.1042,12.7781,2.5308,10.64,13.4,14.8,16.9617,103.0095,3410.254,49.6858,6.7335,95.3827,0.115
0.023,111.7236,8.2348,2.1373,10.6369,179.2421,13.5672,0.22153,4.205,6.0,2.465,2.2808,37.7623,475.8497,11.7922,3.4498,21.6196,0.031
0.131,286.0282,16.9008,11.5242,38.3098,515.8847,16.924,0.20865000000000003,19.455,22.58,7.17,1.7819,33.3626,849.973,35.4948,30.9946,51.058,0.17400000000000002
0.17400000000000002,174.8716,14.7503,10.6082,29.499,414.7112,11.8554,0.34625,9.47,16.83,3.99,2.8034,41.8533,833.2379,25.8755,22.4436,52.4499,0.179
0.369,323.1494,22.7869,32.7319,48.2349,310.3602,14.1814,0.93605,3.8,5.43,4.035,11.4359,84.558,1515.7368,31.8149,51.0779,56.0093,0.369
0.134,825.2065,40.0044,8.1307,354.2759,882.4016,20.6279,3.243,2.795,4.725,9.345,114.0901,267.1591,7300.3878,51.7253,11.4531,130.5669,0.181
0.065,548.5002,36.3258,10.8349,209.493,1000.344,15.0995,3.2505,6.375,10.62,9.665,29.6051,135.9915,4004.128,57.7212,20.0902,95.6001,0.145
0.038,447.6922,51.4066,8.1165,535.9401,1814.6257,8.7088,7.2492,8.985,10.885,16.02,53.6533,183.1022,7426.7572,89.0018,16.8736,178.1976,0.23900000000000002
0.064,83.9537,7.941,1.3074,2.8494,75.6505,10.5721,0.15978,4.805,5.41,0.25,0.5349200000000001,18.2804,171.3262,11.7571,2.2062,24.5046,0.065
0.031,103.3869,7.0052,1.73,8.6418,179.6288,14.7586,0.16983,5.225,7.66,1.88,1.4885000000000002,30.5029,385.0833,10.5911,3.002,23.3076,0.034
0.023,250.5516,18.1338,1.7965,42.7871,395.7915,13.8168,1.3681,6.22,7.2,6.47,6.1992,62.2625,1225.2782,28.6376,3.3039,45.4009,0.052000000000000005
0.04,134.8798,11.9651,1.13,14.4735,272.0859,11.2728,0.44493000000000005,10.48,15.645,3.115,1.2434,27.8729,476.3812,21.5282,2.4729,30.2147,0.044
0.037,94.7269,8.9444,1.1039,13.0112,273.9864,10.5907,1.0533,7.68,10.85,3.85,1.5248,30.8681,475.2764,14.8898,2.1779,27.1619,0.039
0.082,136.8425,8.3194,7.2675,25.3708,462.9382,16.4486,0.50121,14.055,20.005,8.02,1.6249,31.8609,674.2207,16.1083,17.5386,33.7251,0.088
0.506,475.3176,22.0852,8.6794,99.7375,377.6009,21.522,0.33731000000000005,2.365,3.085,4.57,37.9765,154.1431,2943.0769,27.3879,11.5638,47.9413,0.523
0.037,144.4176,24.1202,132.1531,57.8159,966.6166,5.9874,5.5304,35.69,44.42,20.59,1.4586999999999999,30.1865,990.8134,58.9546,435.1037,101.9212,0.2
0.161,217.4557,25.1093,5.8644,75.4648,817.4128,8.6604,1.9791,13.62,18.56,13.66,5.0035,55.9402,1544.0975,48.2369,14.0049,97.814,0.199
0.164,212.8005,8.7467,1.2979,27.385,347.4305,24.3293,0.27544,6.45,9.735,4.35,3.8243,48.8884,868.1365,13.9391,2.4161,31.8946,0.167
0.034,229.0089,61.3376,841.8785,92.933,901.9263,3.7336,1.7915,33.985,34.53,35.005,2.4646,39.235,1432.6959,148.0979,2726.9585,99.0686,0.267
0.043000000000000003,153.8044,39.0655,151.4487,122.8617,1431.6415,3.9371,8.1836,33.675,37.22,36.56,3.2835,45.2686,1767.46,94.1066,489.0666,104.5714,0.667
0.314,138.9384,24.658,8.5552,43.468,841.5484,5.6346,2.8905000000000003,34.24,40.78,12.73,1.1424,26.714,807.9316,59.6473,27.7805,89.9365,0.34900000000000003
0.135,188.2336,14.789,13.0142,42.2671,619.6671,12.7279,0.5098600000000001,18.525,23.655,12.62,2.0536,35.8168,922.5915,30.6817,34.4353,62.9695,0.151
0.211,166.5089,31.1446,9.630700000000001,40.2432,437.8908,5.3463,8.4177,10.4,11.57,9.85,3.4834,46.5981,1025.814,55.9295,21.0216,133.4169,0.27
0.291,249.4078,27.8162,55.0986,113.5224,980.8202,8.9663,2.7343,19.49,24.18,20.88,5.249,57.2452,1912.1176,58.4455,148.2784,112.7353,0.439
0.07,483.6323,31.1103,2.4009,137.1271,862.5703,15.5458,0.59548,10.42,13.93,13.8,11.8581,86.0959,2578.7392,55.8947,5.2439,70.6137,0.097
0.091,847.5315,67.6879,21.1193,567.2129,1467.9068,12.5212,0.8614700000000001,6.9564,8.547,10.3224,73.3833,214.1785,8267.1523,109.9276,40.3157,204.3608,0.679
0.579,320.6725,43.5419,9.2949,202.365,1330.1873,7.3647,14.3853,15.525,16.74,17.89,11.732,85.5778,3119.3018,86.4302,23.1877,208.5584,0.608
0.651,345.9185,75.6005,57.1066,175.1686,998.7837,4.5756,2.3741,6.98,11.45,13.135,22.5886,118.6634,3415.0943,122.882,109.1369,147.0348,0.906
0.49,111.2798,10.2069,88.2058,18.9875,377.867,10.9024,0.84547,14.61,18.27,9.09,1.1703999999999999,27.0449,537.5935,19.9552,215.6324,42.3189,0.491
0.038,109.7364,8.8767,48.4612,12.1311,232.9856,12.3623,0.2139,9.12,11.895,5.045,1.1979,27.3587,432.1564,15.4259,101.2495,23.5506,0.04
0.063,46.0751,6.2752,1.7956,3.5911,155.1871,7.3424,0.16449000000000003,12.185,13.675,0.0,0.26528,12.874,161.2431,11.7242,4.1318,30.9994,0.073
0.181,100.9209,11.2018,1.1418,21.7899,352.2763,9.0093,1.2905,7.23,10.655,5.495,2.7142,41.1852,710.69,18.3685,2.2078,35.5112,0.186
0.291,339.3653,20.424,9.7131,91.6426,703.9874,16.616,1.7879,7.065,10.28,11.045,11.6736,85.408,2097.9936,33.298,18.6379,75.3953,0.314
0.07,124.5934,24.835,83.6545,53.6461,1043.4019,5.0168,7.0405,40.16,55.5,13.68,1.2031,27.4133,909.5743,62.5191,286.4754,79.9696,0.157
0.14400000000000002,306.183,39.3659,7.0217,87.1726,692.8425,7.7779,2.2311,10.655,13.35,11.04,7.3663,67.8173,1823.0039,71.1228,15.4511,109.1651,0.17500000000000002
0.245,273.4911,16.7618,1.109,21.3602,156.8871,16.3164,0.8461000000000001,0.605,3.46,0.51,31.8797,140.7606,1298.97,14.7829,0.93798,32.2637,0.246
0.874,708.2742,61.6071,17.3658,415.5916,1169.9243,11.4966,1.7288000000000001,5.895,7.235,10.855,63.3228,198.8729,6809.3461,95.9957,31.3707,199.1655,0.922
0.04,914.2972,76.4868,17.6702,698.9124,1979.2566,11.9537,15.4945,8.53,10.08,18.975,73.8188,214.7608,9191.9341,130.7146,36.1043,227.0489,0.488
0.027,345.9185,75.6005,57.1066,175.1686,998.7837,4.5756,2.3741,6.98,11.45,13.135,22.5886,118.6634,3415.0943,122.882,109.1369,147.0348,0.898
0.525,255.5908,23.989,3.9363,28.3939,147.9602,10.6545,0.94052,1.015,1.955,1.185,25.2907,125.2547,1412.2913,24.0784,3.9559,60.0271,0.526
0.356,837.7561,99.0502,38.5572,1182.176,3119.2837,8.4579,15.3078,16.54,19.78,26.8,64.4134,200.6897,11562.6002,199.751,98.2391,327.3705,1.029
0.051000000000000004,422.1178,23.7442,7.6423,133.0139,907.8654,17.7777,1.1909,10.91,13.41,14.205,10.9729,82.7994,2488.5871,43.1533,16.9499,69.0218,0.11
0.043000000000000003,124.7849,52.3442,75.9038,82.7132,1137.7782,2.3839,9.1098,33.28,34.855,34.755,2.2363,37.3657,1317.6526,125.7228,244.1508,113.9861,0.989
0.212,358.421,11.3788,1.17,120.3817,821.7814,31.499,0.7866200000000001,9.48,11.76,12.95,11.4337,84.5469,2393.5943,19.9664,2.4763,32.9918,0.213
0.065,112.456,8.2593,40.5083,13.3725,312.8807,13.6157,0.49227000000000004,15.63,18.575,6.02,0.77073,21.9426,406.3612,16.4222,101.2816,22.4834,0.069
0.062,32.8367,7.9054,3.6759,4.7577,248.9536,4.1537,0.2096,27.655,28.775,0.0,0.15486000000000003,9.8352,162.2039,18.1288,11.1163,28.9626,0.075
0.051000000000000004,249.1429,48.0385,286.9392,218.1014,1639.7957,5.1863,18.1845,23.81,27.31,30.15,8.2397,71.7421,2965.1114,106.1156,825.4859,128.1065,0.8200000000000001
0.625,448.5311,22.0779,54.1314,63.509,325.199,20.3159,0.074138,3.04,3.765,4.8100000000000005,18.7881,108.324,1965.7286,29.1525,78.4165,22.9943,0.627
0.135,85.7137,6.1268,0.5387700000000001,4.1352,107.1196,13.9899,0.12231000000000002,4.985,8.39,0.35000000000000003,0.7547400000000001,21.7187,225.9869,9.1548,0.92037,12.2958,0.135
0.841,72.3857,1.5664,0.09411699999999999,1.7570000000000001,70.257,46.2112,0.0028206999999999998,4.65,6.58,0.39,0.34012000000000003,14.5821,120.0764,2.3002000000000002,0.15709,2.7039,0.841
0.547,365.0555,29.9898,5.1309000000000005,73.6928,446.3387,12.1726,0.179,2.385,5.635,4.315,27.8121,131.9146,2339.8254,37.2689,6.8553,104.0033,0.556
0.051000000000000004,170.8776,12.5492,1.318,19.3886,314.0057,13.6166,1.2762,8.815,12.205,5.795,1.9799,35.173,619.3346,21.6233,2.7227,33.8669,0.055
0.405,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.41200000000000003
0.051000000000000004,627.2587,40.3821,84.6427,345.5482,1574.2646,15.5331,8.9928,19.95,22.455,28.065,15.5893,98.6801,4378.403,85.3444,229.564,104.436,0.137
0.203,255.5908,23.989,3.9363,28.3939,147.9602,10.6545,0.94052,1.015,1.955,1.185,25.2907,125.2547,1412.2913,24.0784,3.9559,60.0271,0.20700000000000002
0.295,153.1282,17.3255,119.5491,41.2412,499.5491,8.8383,1.7762,14.305,15.38,10.365,2.5962,40.2675,966.4421,33.6943,290.2076,47.9536,0.392
0.387,153.8044,39.0655,151.4487,122.8617,1431.6415,3.9371,8.1836,33.675,37.22,36.56,3.2835,45.2686,1767.46,94.1066,489.0666,104.5714,0.872
0.257,1465.1941,132.8156,191.9847,567.5613,1156.1269,11.0318,5.0906,4.82,6.28,15.52,106.6824,258.6017,9129.9978,196.7935,324.3015,218.7171,0.755
0.042,34.0635,4.2887,0.48246000000000006,1.8532000000000002,77.578,7.9426,0.20095000000000002,5.155,6.24,0.0,0.32419000000000003,14.234,121.9278,6.4622,0.8334300000000001,14.938,0.043000000000000003
0.519,289.9244,9.323,3.4626,51.2512,356.9665,31.0977,0.23072,5.75,6.55,6.625,8.0451,70.9129,1431.9311,14.4369,6.2034,19.8355,0.519
0.441,168.9785,8.2757,1.8064,31.8089,482.4147,20.4187,0.55635,10.72,15.725,6.43,2.6711,40.8508,854.8679,14.9745,3.9829,24.8349,0.445
0.14400000000000002,134.7554,11.0978,2.6857,25.1133,408.2631,12.1426,0.29523000000000005,11.35,16.285,5.725,1.9919,35.278,705.9176,20.3697,6.0356,36.4792,0.15
0.684,72.3857,1.5664,0.09411699999999999,1.7570000000000001,70.257,46.2112,0.0028206999999999998,4.65,6.58,0.39,0.34012000000000003,14.5821,120.0764,2.3002000000000002,0.15709,2.7039,0.684
0.159,579.1927,97.449,34.2855,566.6469,1615.1499,5.9435,25.381,5.52,8.56,14.12,92.8717,241.266,8804.682,149.3696,60.5931,349.8637,0.8250000000000001
0.663,210.0352,31.901,241.871,118.4893,1246.0914,6.584,24.7533,34.8,41.13,11.34,3.0697,43.7905,1709.4609,77.4818,789.6662,144.5223,1.452
0.353,134.2754,8.189,0.85579,27.8156,498.0508,16.397100000000002,0.9230100000000001,15.69,19.36,10.01,1.5952000000000002,31.568,702.5583,16.298,2.1424,26.195,0.353
0.03,476.5907,48.3099,17.9838,363.0091,1558.3315,9.8653,11.095,10.395,12.715,13.62,31.4693,140.2241,5353.6035,86.7445,39.2485,202.924,0.28500000000000003
0.181,617.6512,30.7647,3.5287,213.8482,777.668,20.0766,0.8950100000000001,3.42,6.36,12.165,56.3331,187.7042,4755.8065,41.8368,5.3165,87.0651,0.192
0.11900000000000001,492.7385,44.5154,5.0581,529.8105,1794.3542,11.0689,6.6614,9.815,12.035,16.74,48.5881,174.2403,7205.5664,78.7921,10.8296,120.8907,0.20500000000000002
0.055,103.3869,7.0052,1.73,8.6418,179.6288,14.7586,0.16983,5.225,7.66,1.88,1.4885000000000002,30.5029,385.0833,10.5911,3.002,23.3076,0.056
0.227,170.7852,22.2217,226.0736,36.7196,640.6003,7.6855,3.2928,26.815,32.79,10.545,1.2328000000000001,27.7494,756.955,50.5674,676.6683,69.4994,0.245
0.229,72.3857,1.5664,0.09411699999999999,1.7570000000000001,70.257,46.2112,0.0028206999999999998,4.65,6.58,0.39,0.34012000000000003,14.5821,120.0764,2.3002000000000002,0.15709,2.7039,0.229
0.036000000000000004,142.0731,56.7696,44.7992,75.7637,1127.0932,2.5026,0.16089,28.25,32.43,25.3,2.4142,38.8286,1285.9881,130.8791,136.4403,82.9404,0.515
0.031,63.807900000000004,4.3147,21.5231,3.9692,143.8753,14.7885,0.017331,10.735,14.615,0.02,0.33312,14.427,179.5409,7.8100000000000005,47.4794,10.5165,0.032
0.10400000000000001,60.2797,1.2136,0.073317,0.78763,40.6624,49.6707,0.0014062,2.16,4.145,0.0,0.32937000000000005,14.3587,79.9653,1.4712,0.094774,2.1088,0.10400000000000001
0.031,262.1811,12.2279,20.1466,34.4215,305.3418,21.4412,0.7979400000000001,5.26,6.035,5.52,5.8919,60.687,1084.2668,18.5182,35.0373,34.7754,0.038
0.083,679.504,66.0203,16.166,200.6179,810.961,10.2924,2.8181000000000003,4.77,7.225,11.2,37.8363,153.6891,4161.2485,97.5679,27.2129,204.1478,0.294
0.079,587.4095,24.655,1.4716,242.918,1047.8303,23.8252,2.428,5.01,9.43,10.72,43.6672,165.2225,4753.5995,36.8862,2.5181,51.105,0.094
0.091,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.188
0.023,297.2143,20.4033,7.6462,154.06,1553.6913,14.5669,0.51212,30.17,38.395,39.715,4.5964,53.5816,2154.3234,47.8184,23.8032,76.2913,0.101
0.359,59.7574,2.3729,0.29359,5.6807,223.0161,25.1836,0.023329,14.78,20.46,3.025,0.34599,14.7022,216.7255,4.6526,0.7205100000000001,8.3924,0.36
0.111,221.5245,15.0307,1.7008,26.9825,250.6829,14.7381,0.12159,4.425,6.555,2.685,5.5049,58.6632,945.161,21.8001,2.7923,31.9933,0.114
0.145,265.7118,11.0061,3.0677,49.588,367.1835,24.1423,0.43499000000000004,5.085,7.22,5.305,8.8237,74.2452,1442.6074,16.5274,5.2752,31.5195,0.148
0.055,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.084
0.384,699.828,52.9126,12.7349,288.8806,934.4503,13.2261,5.3215,4.08,6.015,8.705,63.7361,199.6309,5697.3361,75.2011,20.3493,159.696,0.398
0.049,53.332,8.9208,25.8872,7.9818,262.7466,5.9784,0.8700500000000001,13.1,17.79,0.04,0.5482600000000001,18.5075,288.1759,16.9715,61.0252,30.4463,0.054
0.398,837.7561,99.0502,38.5572,1182.176,3119.2837,8.4579,15.3078,16.54,19.78,26.8,64.4134,200.6897,11562.6002,199.751,98.2391,327.3705,1.141
0.057,548.1199,37.1417,5.704,86.8823,396.0306,14.7575,3.0015,1.955,4.33,4.62,40.0706,158.1686,2781.3386,43.9186,7.1322,93.6438,0.128
0.784,245.6409,9.2493,1.1164,23.7174,337.8545,26.5579,0.47168000000000004,7.77,15.435,1.875,2.748,41.423,743.1428,15.4423,2.2113,25.049,0.784
0.203,34.0344,6.9016,3.3366,4.6263000000000005,247.4902,4.9314,0.32817,26.46,28.18,0.0,0.15756,9.9198,160.7124,15.6529,9.9427,32.427,0.21
0.192,278.2916,27.6156,18.1481,122.5059,916.5267,10.0773,0.77088,10.5768,14.9643,16.0251,10.4245,80.7005,2357.7149,49.8015,39.8367,78.5199,0.222
0.037,311.175,72.96,34.9047,86.7034,669.7322,4.265,3.0011,8.215,12.34,6.92,9.5104,76.902,1932.9025,123.5198,70.4292,177.5001,0.618
0.04,133.0512,50.2643,349.5905,99.1321,1218.4499,2.6470000000000002,5.0447,29.41,34.675,28.61,3.0338,43.528,1557.3997,117.0533,1079.0906,101.3888,0.763
0.711,136.1229,10.8142,1.5277,19.0731,325.3495,12.5874,0.58633,10.205,14.025,4.79,1.6821000000000002,32.4188,589.659,19.3285,3.3137,35.09,0.711
0.366,266.1847,13.906,3.2468,72.2139,678.2575,19.1417,0.63053,10.845,12.255,11.47,5.9925,61.188,1576.211,25.2354,7.1867,46.9459,0.373
0.101,32.7152,5.6035,2.8003,4.7292000000000005,249.0777,5.8384,0.22782000000000002,24.055,27.7,0.0,0.17714000000000002,10.5192,167.3312,12.4096,8.0835,31.9966,0.112
0.031,32.9105,2.3589,4.1315,1.9034,132.5638,13.9516,0.024853999999999998,14.34,22.475,0.0,0.11947,8.6394,96.1613,4.5904,10.0375,8.0078,0.031
0.059000000000000004,164.514,20.4019,112.8899,70.0809,808.0291,8.0636,0.9665800000000001,33.575,34.08,34.11,1.8778000000000001,34.2431,1161.0969,49.1106,364.1892,90.0547,0.157
0.032,161.1827,23.0488,52.4698,67.8651,967.7578,6.9931,2.0259,28.735,32.08,29.485,2.1253,36.4349,1178.9142,53.3643,160.7115,103.2905,0.214
0.026000000000000002,620.4955,17.7623,3.1831,100.567,717.9525,34.9333,1.1038000000000001,7.53,10.72,12.28,12.0463,86.7891,2218.6841,29.4237,6.2389,72.9047,0.096
0.669,63.3482,3.5335,9.255,0.9946900000000001,46.5479,17.9281,0.0040247,5.955,7.225,0.0,0.15064000000000002,9.7034,73.7608,5.5198,16.7752,5.5317,0.669
