DI_DC_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_DC
0.43319,627.2587,40.3821,84.6427,345.5482,1574.2646,15.5331,8.9928,19.95,22.455,28.065,15.5893,98.6801,4378.403,85.3444,229.564,104.436,0.43516000000000005
0.137,837.7561,99.0502,38.5572,1182.176,3119.2837,8.4579,15.3078,16.54,19.78,26.8,64.4134,200.6897,11562.6002,199.751,98.2391,327.3705,0.6573
0.057366999999999994,633.9869,40.1412,99.0478,347.424,888.418,15.7939,7.1159,3.68,5.715,8.185,84.9909,230.5433,6715.1028,55.5972,152.9188,142.4266,0.20008
0.40196000000000004,85.7137,6.1268,0.5387700000000001,4.1352,107.1196,13.9899,0.12231000000000002,4.985,8.39,0.35000000000000003,0.7547400000000001,21.7187,225.9869,9.1548,0.92037,12.2958,0.44865000000000005
0.098398,41.9322,4.0717,4.4637,2.63,142.1334,10.2984,0.036500000000000005,12.97,19.36,0.0,0.18253000000000003,10.6779,125.6611,7.727,10.4875,11.6263,0.098398
0.052169,438.7398,36.9881,8.4388,184.1456,673.6942,11.8616,2.4454000000000002,4.535,6.48,8.42,36.5804,151.2295,3960.4382,53.9767,13.9681,150.3937,0.40271
0.041670000000000006,96.2036,7.9067,2.0437,16.0029,445.2428,12.1674,1.0608,23.46,32.47,4.47,0.6145700000000001,19.5941,420.0995,17.4011,5.8504000000000005,36.7097,0.097886
0.0,154.6392,24.9864,169.4724,101.5669,1213.4206,6.1889,21.0558,30.74,36.24,24.33,2.9782,43.133,1570.6042,58.8342,530.8847,119.6334,0.55052
0.089881,617.6512,30.7647,3.5287,213.8482,777.668,20.0766,0.8950100000000001,3.42,6.36,12.165,56.3331,187.7042,4755.8065,41.8368,5.3165,87.0651,0.23316
0.13371000000000002,106.6323,7.702,1.6276000000000002,11.3337,281.7345,13.8448,0.06725199999999999,13.985,16.81,2.73,0.7291500000000001,21.3423,368.7165,14.8942,3.9213,23.3567,0.34382
0.48946000000000006,78.7693,3.3269,2.1954000000000002,14.0204,383.3325,23.6766,0.19989,22.205,26.19,5.545,0.5683100000000001,18.8413,385.3836,7.2219,6.1706,10.641,0.6473500000000001
0.3759,359.8401,36.0315,25.112,199.8831,1128.7463,9.9868,3.8107,9.0,12.84,11.485,19.9917,111.7496,3543.9705,62.4084,52.235,138.5505,0.58694
0.058414,339.3653,20.424,9.7131,91.6426,703.9874,16.616,1.7879,7.065,10.28,11.045,11.6736,85.408,2097.9936,33.298,18.6379,75.3953,0.2409
0.035712,63.807900000000004,3.2025,0.91851,4.1775,174.4983,19.924500000000002,0.018682,14.415,19.295,0.02,0.26087000000000005,12.7659,173.1751,6.2401,2.2354,10.4121,0.037536
0.16772,62.1528,5.516,18.4729,7.8155,354.4279,11.2678,0.10181000000000001,31.11,38.51,1.3599999999999999,0.22607000000000002,11.883,228.4761,13.027,58.099,23.137,0.21856
0.08497,39.192,1.314,0.13823000000000002,0.7313000000000001,52.2522,29.826,0.0028339,7.46,10.265,0.0,0.088294,7.4271,55.2839,2.1716,0.27008000000000004,3.7902,0.10882000000000001
0.25201,138.9384,24.658,8.5552,43.468,841.5484,5.6346,2.8905000000000003,34.24,40.78,12.73,1.1424,26.714,807.9316,59.6473,27.7805,89.9365,0.41977000000000003
0.29305000000000003,40.0967,4.7927,1.6067,3.1057,145.5995,8.3662,0.064548,13.255,16.13,0.0,0.21092000000000002,11.4793,141.5998,9.1448,3.8023,24.2921,0.37596
0.38988,121.0997,6.0642,0.22842,18.6298,283.3891,19.9697,0.15416000000000002,6.125,8.635,4.16,2.7441,41.4147,659.6063,9.54,0.41793,9.6138,0.45816
0.09596199999999999,134.8798,11.9378,1.5042,13.7575,223.8809,11.2986,0.37312,8.64,10.64,3.115,1.4356,29.949,481.7587,20.4669,3.0867,30.1042,0.12162
0.047341,262.3112,48.9139,23.4343,109.5605,722.0197,5.3627,1.7312,8.725,11.94,9.565,11.3198,84.1006,2278.1468,84.0666,48.2437,146.7919,0.49387000000000003
0.044693,272.599,29.1531,6.5092,163.8122,1220.8758,9.3506,11.0068,16.815,20.86,24.98,8.7678,73.9986,2610.2614,59.0348,16.676,133.9642,0.42361000000000004
0.054986,148.3096,20.9337,85.1497,62.9996,866.6061,7.0847,1.2598,26.215,29.79,28.025,2.163,36.7543,1140.8744,47.3679,252.9491,76.5136,0.32105
0.46641000000000005,311.175,72.96,34.9047,86.7034,669.7322,4.265,3.0011,8.215,12.34,6.92,9.5104,76.902,1932.9025,123.5198,70.4292,177.5001,0.70764
0.2682,107.6304,14.9003,91.1961,23.3534,391.178,7.2234,1.4828000000000001,13.09,17.05,7.31,1.6097000000000001,31.7181,646.2935,28.342,214.9263,53.7642,0.41486
0.6294900000000001,587.4095,24.655,1.4716,242.918,1047.8303,23.8252,2.428,5.01,9.43,10.72,43.6672,165.2225,4753.5995,36.8862,2.5181,51.105,0.6294900000000001
0.053861,120.7763,6.0503,0.7057,18.9042,232.8464,19.9621,0.31753000000000003,5.32,6.235,3.505,3.1991,44.7178,689.7253,9.1887,1.232,13.5384,0.055407
0.049618999999999996,282.9775,26.4115,10.418,116.278,945.2325,10.7142,9.1246,11.69,17.87,12.09,8.9519,74.7999,2211.8657,48.8367,23.6442,89.0574,0.14667000000000002
0.36461000000000005,185.833,10.7791,0.8633200000000001,17.5985,318.4518,17.2401,0.73831,10.87,14.38,6.285,1.4588,30.1851,546.7687,19.5722,1.9123999999999999,22.773600000000002,0.36461000000000005
0.30571000000000004,347.8993,16.8331,1.8141,110.3317,873.5882,20.6675,1.3107,10.92,14.66,13.28,9.1148,75.5159,2168.5454,30.5999,4.0246,45.8798,0.44480000000000003
0.28074000000000005,118.778,8.9256,1.1708,9.484,185.6392,13.3075,0.14049,6.45,9.645,2.59,1.3259,28.784,392.1996,14.2243,2.1793,22.1937,0.32559000000000005
0.14553000000000002,40.0967,4.7927,1.6067,3.1057,145.5995,8.3662,0.064548,13.255,16.13,0.0,0.21092000000000002,11.4793,141.5998,9.1448,3.8023,24.2921,0.43119
0.27005,190.2874,14.1689,1.2176,19.8531,311.2722,13.4299,0.9833900000000001,8.485,13.71,6.395,2.1059,36.2756,636.4259,24.1824,2.4834,31.862,0.27005
0.59028,265.7118,11.0061,3.0677,49.588,367.1835,24.1423,0.43499000000000004,5.085,7.22,5.305,8.8237,74.2452,1442.6074,16.5274,5.2752,31.5195,0.60385
0.40967000000000003,190.2874,14.1689,1.2176,19.8531,311.2722,13.4299,0.9833900000000001,8.485,13.71,6.395,2.1059,36.2756,636.4259,24.1824,2.4834,31.862,0.57625
0.39888,825.2065,40.0044,8.1307,354.2759,882.4016,20.6279,3.243,2.795,4.725,9.345,114.0901,267.1591,7300.3878,51.7253,11.4531,130.5669,0.5619500000000001
0.29305000000000003,148.9734,15.7726,5.7678,42.9584,598.5204,9.4451,0.8059200000000001,15.71,20.55,12.305,2.4626,39.2232,973.6484,31.4012,14.4457,68.0885,0.43471000000000004
0.049618999999999996,560.3557,103.5839,304.0645,308.1809,985.8819,5.4097,7.2907,5.805,6.925,9.275,47.7901,172.8267,5474.1593,160.7839,546.4701,235.5055,0.61763
0.5011,247.9179,43.1102,167.5649,108.3014,954.6434,5.7508,5.457,16.705,19.89,19.445,5.8353,60.3761,1917.4355,87.155,428.3498,102.3152,0.67825
0.0731,125.9143,6.795,1.2066,6.6251999999999995,77.6406,18.5303,0.069519,1.27,1.925,0.9550000000000001,4.72,54.3747,451.8536,7.2134,1.3067,11.4767,0.0731
0.084509,475.1093,39.6576,25.1324,135.5047,838.7523,11.9803,1.845,6.715,10.875,8.84,18.1663,106.543,2849.7743,63.8392,47.4151,177.9486,0.5063300000000001
0.46617000000000003,203.6193,36.8928,59.3629,124.5514,1206.5946,5.5192,6.72,28.83,35.04,30.065,3.8881,49.2747,1857.2004,85.4874,182.0247,180.2192,0.58557
0.54435,134.8798,11.9378,1.5042,13.7575,223.8809,11.2986,0.37312,8.64,10.64,3.115,1.4356,29.949,481.7587,20.4669,3.0867,30.1042,0.5711900000000001
0.051462,185.3422,15.3486,1.3748,33.7477,365.5041,12.0755,0.5745600000000001,7.08,9.3,5.395,4.3016,51.8455,993.3071,25.0368,2.6398,44.4919,0.10392000000000001
0.08332099999999999,422.1178,23.7442,7.6423,133.0139,907.8654,17.7777,1.1909,10.91,13.41,14.205,10.9729,82.7994,2488.5871,43.1533,16.9499,69.0218,0.22128
0.43872000000000005,85.1529,9.2158,8.8077,15.6042,343.5346,9.2399,0.16623000000000002,15.5,18.37,10.74,0.9065000000000001,23.8012,457.1552,18.2859,21.9604,30.6035,0.43872000000000005
0.15495,633.9869,40.1412,99.0478,347.424,888.418,15.7939,7.1159,3.68,5.715,8.185,84.9909,230.5433,6715.1028,55.5972,152.9188,142.4266,0.15495
0.46608000000000005,292.1754,46.8886,96.7473,138.0831,903.0426,6.2313,2.0501,11.37,15.91,19.615,10.9264,82.6171,2532.1268,86.1009,217.55,140.7086,0.5696300000000001
0.0,212.8005,8.7467,1.2979,27.385,347.4305,24.3293,0.27544,6.45,9.735,4.35,3.8243,48.8884,868.1365,13.9391,2.4161,31.8946,0.07760399999999999
0.33144,343.0551,53.8856,1314.1946,311.2935,2495.0127,6.3664,10.6371,43.6,51.0,58.58,6.427,63.3618,3330.3099,138.4663,4625.4625,155.0804,0.6490300000000001
0.46172,181.0505,41.8266,415.8048,135.2999,1277.8077,4.3286,41.5173,25.94,30.09,25.55,4.6975,54.174,2030.8194,94.3941,1230.8718,158.4945,0.5814
0.11828000000000001,210.0352,34.1795,290.1803,112.6615,1124.0386,6.1451,18.6832,26.11,34.95,11.22,3.8963,49.3377,1770.8074,77.2623,860.8686,145.3767,0.44584
0.55284,178.2489,19.1042,82.3166,43.6969,566.9968,9.3303,0.7030900000000001,15.13,20.335,12.3,2.6016,40.3128,995.5961,37.6781,203.5951,64.3119,0.55284
0.064096,320.6725,44.3387,165.7083,192.269,1149.4475,7.2323,14.4797,14.76,15.57,16.175,11.7232,85.5242,3038.6199,86.907,406.4805,207.8336,0.41532
0.0379,587.4095,24.655,1.4716,242.918,1047.8303,23.8252,2.428,5.01,9.43,10.72,43.6672,165.2225,4753.5995,36.8862,2.5181,51.105,0.10713
0.16603,160.4004,8.9872,39.6157,19.3278,259.2968,17.8476,0.20969000000000002,6.82,8.79,6.235,2.5513,39.9311,658.9597,14.5235,75.1269,21.8878,0.30236
0.46617000000000003,201.5787,17.7244,2.6435,21.3724,220.2764,11.3729,0.6152000000000001,2.8,5.42,2.3,6.9107,65.8357,893.8626,22.9278,3.7259,46.7818,0.50843
0.048766,157.4636,68.9229,305.4813,162.1198,1484.8171,2.2846,14.5991,25.755,28.955,29.545,5.6675,59.4812,2328.0942,155.267,902.1355,143.3415,0.7034900000000001
0.14004,264.01,15.8252,1.3691,90.2769,692.6322,16.6829,1.564,9.635,14.055,10.455,8.4334,72.5913,1919.7837,27.8813,2.9132,36.9704,0.20676000000000003
0.20508,109.7364,8.8767,48.4612,12.1311,232.9856,12.3623,0.2139,9.12,11.895,5.045,1.1979,27.3587,432.1564,15.4259,101.2495,23.5506,0.39084
0.6272500000000001,168.9785,8.2757,1.8064,31.8089,482.4147,20.4187,0.55635,10.72,15.725,6.43,2.6711,40.8508,854.8679,14.9745,3.9829,24.8349,0.6272500000000001
0.069369,473.856,85.2245,12.9199,213.0089,693.0634,5.5601,2.8573,3.585,4.64,6.405,53.5243,182.8142,4680.1465,117.27,19.7738,212.2595,0.41959
0.37337000000000004,112.456,8.2593,40.5083,13.3725,312.8807,13.6157,0.49227000000000004,15.63,18.575,6.02,0.77073,21.9426,406.3612,16.4222,101.2816,22.4834,0.37337000000000004
0.027676,612.8342,39.1701,17.0289,188.5709,696.646,15.6454,2.5647,4.6,6.18,7.32,36.8852,151.8466,4013.1595,57.3647,28.3208,130.936,0.42691
0.043687,655.2131,27.9764,4.9174,157.2491,706.3082,23.4202,1.538,5.195,7.115,8.215,27.2791,130.5505,3399.8571,42.2365,8.5166,91.7458,0.2592
0.071408,472.2084,40.9528,16.4014,212.7644,1008.5547,11.5306,2.3125,6.59,9.835,11.55,29.0742,134.6365,4010.3944,65.6153,30.7499,188.3504,0.42665000000000003
0.033219,210.4881,41.6472,19.4836,123.4531,1257.0979,5.0541,13.8684,23.51,40.095,16.9,4.7261,54.3285,1941.6377,91.7064,55.8153,133.5229,0.44627000000000006
0.088119,89.4035,11.2945,4.1565,16.6005,487.3184,7.9156,2.213,28.96,35.93,3.58,0.5160800000000001,17.9558,409.4566,26.201,12.7641,49.5826,0.088119
0.0,571.2244,24.397,2.2568,363.3027,1505.13,23.4137,4.2644,12.32,14.24,18.55,26.5431,128.8033,5130.9264,45.7078,5.2122,69.3661,0.13905
0.09544799999999999,168.2254,20.8878,78.3031,53.116,687.9638,8.0538,1.6622,17.31,20.4,12.2,2.7627,41.5498,1114.2979,42.6056,202.5557,102.4482,0.52103
0.0,414.2005,26.5829,2.3155,146.7154,692.343,15.5815,1.0731,6.035,8.55,10.715,21.8798,116.9429,3106.7018,41.665,4.2157,56.3856,0.09267299999999999
0.62563,45.9456,9.0507,103.4173,5.4571,246.3931,5.0764,0.28883000000000003,24.18,31.12,0.0,0.20324,11.267900000000001,185.9917,20.07,299.0511,30.0064,0.62563
0.047411999999999996,212.8005,8.7467,1.2979,27.385,347.4305,24.3293,0.27544,6.45,9.735,4.35,3.8243,48.8884,868.1365,13.9391,2.4161,31.8946,0.072491
0.21314000000000002,250.8092,21.3024,6.8374,117.8286,1006.1414,11.7738,3.1927,13.18,17.42,14.38,8.0658,71.0266,2173.1465,40.5889,16.1508,104.3094,0.31734
0.0,327.325,14.4965,1.0384,41.0449,382.5762,22.5796,0.52495,6.8100000000000005,8.74,7.76,5.4358,58.3077,1161.8827,23.418,1.9682,30.0251,0.046411999999999995
0.1187,174.8716,14.7503,10.6082,29.499,414.7112,11.8554,0.34625,9.47,16.83,3.99,2.8034,41.8533,833.2379,25.8755,22.4436,52.4499,0.21537
0.070661,489.0922,20.3483,7.0893,199.0896,1211.6857,24.0361,1.9899,13.1,16.02,21.17,13.6791,92.4449,3217.0671,38.712,16.7119,53.9627,0.09332000000000001
0.09007699999999999,249.4078,29.9513,7.8134,119.4905,1188.7641,8.3271,2.2615,23.98,27.78,29.66,4.4866,52.9341,1885.9383,66.2793,22.5316,113.2852,0.23288000000000003
0.6197900000000001,144.4176,23.7534,95.9462,54.9369,877.0294,6.0799,5.3758,32.65,35.89,20.59,1.5166,30.7801,975.7675,56.7802,306.6589,101.8196,0.6197900000000001
0.20168000000000003,204.3906,11.9069,1.3888,22.9847,374.4597,17.1657,0.48181,11.51,16.8,3.015,1.7999,33.5288,658.6656,21.9314,3.1358,28.911,0.20413
0.046341,162.0538,57.1276,280.5956,137.2602,1409.945,2.8367,14.6549,27.67,31.205,31.255,4.4644,52.7945,2017.8444,131.0233,848.6929,142.6946,0.50293
0.35406000000000004,165.9376,29.0932,157.4878,47.5194,559.7762,5.7036999999999995,2.4471,14.055,16.45,12.09,3.0482,43.6371,1080.6866,56.3311,380.0644,83.4395,0.4727
0.24347000000000002,947.5749,88.035,71.6513,473.299,836.4957,10.7636,4.4911,3.26,3.5300000000000002,5.45,130.6941,285.9131,8728.9092,118.2931,106.2421,171.4525,0.43996
0.0,124.5934,24.835,83.6545,53.6461,1043.4019,5.0168,7.0405,40.16,55.5,13.68,1.2031,27.4133,909.5743,62.5191,286.4754,79.9696,0.30571000000000004
0.028196,53.1635,2.0432,0.31442000000000003,3.8298,195.105,26.0201,0.023486,17.97,22.845,0.0,0.192,10.9517,153.6366,4.2067,0.82357,8.9196,0.028790000000000003
0.23625000000000002,175.8407,30.0184,80.2815,68.8434,854.7006,5.8578,1.8623,33.22,35.285,33.96,1.8649,34.1265,1149.0485,72.0673,258.0767,107.3255,0.6392800000000001
0.14501,133.0512,50.2643,349.5905,99.1321,1218.4499,2.6470000000000002,5.0447,29.41,34.675,28.61,3.0338,43.528,1557.3997,117.0533,1079.0906,101.3888,0.61365
0.15808000000000003,201.6251,20.6145,115.6891,96.1891,987.1868,9.7807,5.8677,23.245,25.62,25.85,3.7223,48.2202,1614.3874,45.2643,330.1686,77.6987,0.27698
0.09066199999999999,235.7276,20.8918,6.3715,103.0967,942.9785,11.2832,1.8352,13.16,17.99,15.63,7.0539,66.3977,1962.7153,39.7915,15.0427,97.8292,0.44707
0.50407,142.0731,51.6831,154.4746,71.9835,929.2098,2.7489,3.5034,24.99,28.49,25.3,2.5919,40.2297,1275.5676,115.5554,451.6261,81.0981,0.70759
0.28049,844.0205,37.8212,14.9681,634.5981,1559.3558,22.3161,5.0191,6.085,7.05,12.76,93.8767,242.1992,9297.9932,59.4019,27.3267,154.1762,0.32819000000000004
0.40128,34.0635,4.2887,0.48246000000000006,1.8532000000000002,77.578,7.9426,0.20095000000000002,5.155,6.24,0.0,0.32419000000000003,14.234,121.9278,6.4622,0.8334300000000001,14.938,0.44644000000000006
0.033219,181.7794,45.3869,474.1287,117.7489,1215.6486,4.0051,18.6459,31.445,37.28,18.19,3.3708,45.8856,1742.9712,107.4777,1496.5117,150.0852,0.6029300000000001
0.043328,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.31682000000000005
0.59309,483.6323,31.1103,2.4009,137.1271,862.5703,15.5458,0.59548,10.42,13.93,13.8,11.8581,86.0959,2578.7392,55.8947,5.2439,70.6137,0.59309
0.25201,164.514,20.4019,112.8899,70.0809,808.0291,8.0636,0.9665800000000001,33.575,34.08,34.11,1.8778000000000001,34.2431,1161.0969,49.1106,364.1892,90.0547,0.36836
0.5508500000000001,587.4095,24.655,1.4716,242.918,1047.8303,23.8252,2.428,5.01,9.43,10.72,43.6672,165.2225,4753.5995,36.8862,2.5181,51.105,0.5508500000000001
0.068756,134.8798,11.9378,1.5042,13.7575,223.8809,11.2986,0.37312,8.64,10.64,3.115,1.4356,29.949,481.7587,20.4669,3.0867,30.1042,0.068756
0.14374,140.5602,6.5088,0.78522,20.1227,321.3168,21.5955,0.19051,8.645,11.64,6.83,2.095,36.1821,639.9158,11.1607,1.6116000000000001,19.1986,0.14374
0.33633,108.0667,11.7153,23.8892,6.2218,115.965,9.2244,0.07985099999999999,4.04,5.2,2.7199999999999998,1.3916,29.4719,321.5908,16.6092,38.0477,28.6892,0.37467
0.047411999999999996,476.5907,48.3099,17.9838,363.0091,1558.3315,9.8653,11.095,10.395,12.715,13.62,31.4693,140.2241,5353.6035,86.7445,39.2485,202.924,0.49171000000000004
0.48981,351.5317,27.5104,3.0615,200.4667,1184.1042,12.7781,2.5308,10.64,13.4,14.8,16.9617,103.0095,3410.254,49.6858,6.7335,95.3827,0.65734
0.058414,234.1868,14.3835,4.0391,18.4211,169.0016,16.2816,0.20372,3.295,3.705,3.69,5.0339,56.0884,762.4948,19.3789,6.0104,31.1951,0.081998
0.24616000000000002,372.1522,54.547,150.2876,155.049,762.7855,6.8225999999999996,3.0111,5.905,8.355,11.345,23.6386,121.535,3255.8339,85.0307,271.6416,105.9522,0.56354
0.51853,34.0635,4.2887,0.48246000000000006,1.8532000000000002,77.578,7.9426,0.20095000000000002,5.155,6.24,0.0,0.32419000000000003,14.234,121.9278,6.4622,0.8334300000000001,14.938,0.6338100000000001
0.18983000000000003,44.1972,7.9751,3.4076,4.4705,235.4942,5.5419,0.28044,25.575,27.85,0.0,0.15734,9.9123,157.8216,17.9345,10.0398,26.9916,0.24661000000000002
0.025515,145.0162,12.4213,2.4387,9.4316,181.6639,11.6748,0.054404,7.01,11.17,0.915,1.2147000000000001,27.5506,382.8747,20.2115,4.6674,31.5318,0.073572
0.17475000000000002,209.7984,10.7911,2.3487999999999998,53.8054,633.2351,19.4418,0.16982000000000003,12.26,15.99,10.57,3.952,49.6996,1226.8012,20.1924,5.416,36.9,0.17475000000000002
0.16707000000000002,611.9494,90.9829,567.0711,174.4594,790.5066,6.726,19.2586,8.495,12.495,9.25,18.5145,107.3215,3240.4988,155.3283,1157.0673,231.4556,0.56828
0.13817000000000002,827.3342,130.3818,31.9463,501.2136,1414.1039,6.3455,12.729,5.32,7.54,12.46,85.2842,231.1992,8108.4015,198.0135,55.7688,387.0831,0.56222
0.5465800000000001,134.9404,11.3767,2.0746,20.824,315.5077,11.8611,1.4572,8.865,12.185,6.1,2.1143,36.3463,652.4223,19.6307,4.2937,30.5517,0.57255
0.044693,235.7276,20.8918,6.3715,103.0967,942.9785,11.2832,1.8352,13.16,17.99,15.63,7.0539,66.3977,1962.7153,39.7915,15.0427,97.8292,0.29649000000000003
0.046770000000000006,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.12507000000000001
0.6230500000000001,483.6323,31.1103,2.4009,137.1271,862.5703,15.5458,0.59548,10.42,13.93,13.8,11.8581,86.0959,2578.7392,55.8947,5.2439,70.6137,0.6230500000000001
0.25765000000000005,179.2488,9.0662,3.8782,20.3551,268.9052,19.7711,0.09931699999999999,6.14,9.2,4.08,2.9882,43.2145,703.928,14.2714,7.1016,20.4068,0.30703
0.46608000000000005,175.257,30.9082,19.6814,78.7195,1065.0656,5.6702,7.3757,28.835,39.515,24.61,2.4573,39.1773,1316.7768,71.6231,60.3527,109.2238,0.58926
0.15697000000000003,85.7137,6.1268,0.5387700000000001,4.1352,107.1196,13.9899,0.12231000000000002,4.985,8.39,0.35000000000000003,0.7547400000000001,21.7187,225.9869,9.1548,0.92037,12.2958,0.18766000000000002
0.35975,303.1962,15.0273,2.1149,44.1386,377.7006,20.1763,0.50227,4.37,7.745,5.25,9.0996,75.409,1368.913,21.7271,3.4577,41.4381,0.35975
0.093772,113.5442,56.5964,37.5961,98.2029,1455.7578,2.0062,0.60568,40.89,47.91,36.43,2.1612,36.7411,1424.0853,143.1177,129.5236,149.7805,0.50604
0.054071999999999995,124.7189,10.4482,11.5872,5.5471,107.1167,11.9369,0.040763,10.625,11.93,0.265,0.46983,17.1334,231.1693,18.8636,25.4735,31.3395,0.073505
0.20671,266.0859,24.1983,3.6497,87.8537,616.9359,10.9961,0.31351,8.71,9.73,11.3,9.0803,75.3481,1930.2674,41.5708,7.5092,69.6832,0.43139000000000005
0.35432,100.9209,11.2018,1.1418,21.7899,352.2763,9.0093,1.2905,7.23,10.655,5.495,2.7142,41.1852,710.69,18.3685,2.2078,35.5112,0.56237
0.48385000000000006,179.2488,9.0662,3.8782,20.3551,268.9052,19.7711,0.09931699999999999,6.14,9.2,4.08,2.9882,43.2145,703.928,14.2714,7.1016,20.4068,0.5047900000000001
0.09007699999999999,424.0117,21.9599,2.699,123.9367,824.8063,19.3084,1.8877000000000002,9.96,13.63,12.58,11.2056,83.6929,2416.3635,39.0117,5.807,61.7839,0.16152000000000002
0.30182000000000003,43.342,3.0992,6.8883,3.1765,127.6072,13.9847,0.047611,7.54,9.99,0.0,0.37919,15.3939,165.847,5.1357,13.5073,8.2768,0.34524000000000005
0.20671,362.8596,25.057,7.5485,117.854,919.3928,14.4814,1.7316,10.72,12.88,12.9,9.8986,78.6678,2284.5082,45.3397,16.6439,123.4115,0.44339000000000006
0.35432,284.4822,27.4168,88.1088,82.617,712.5707,10.3762,2.6804,13.055,15.275,14.175,5.6975999999999996,59.6474,1664.4691,52.1148,207.465,112.6977,0.57928
0.43583000000000005,289.9244,8.9584,0.46815,53.9071,487.552,32.3635,0.10744000000000001,6.525,9.125,6.625,7.4497,68.2339,1439.762,14.3177,0.8748100000000001,20.1442,0.50654
0.24347000000000002,518.6263,48.9252,48.8509,169.4188,966.4078,10.6004,2.3405,8.295,10.395,9.94,18.3856,107.1819,3195.8794,83.0304,98.8883,168.0752,0.5913200000000001
0.18081000000000003,249.1429,47.5613,48.8449,229.6128,1984.604,5.2384,0.9057100000000001,26.7,32.34,34.145,7.7408,69.5306,2995.8439,108.1139,145.99,128.0027,0.64471
0.07431399999999999,36.7081,5.723,1.4304000000000001,2.6037,184.6611,6.4141,0.07230299999999999,21.92,35.62,0.0,0.10690000000000001,8.1724,109.3818,12.3832,4.0031,23.7167,0.1019
0.39409000000000005,247.9179,43.1102,167.5649,108.3014,954.6434,5.7508,5.457,16.705,19.89,19.445,5.8353,60.3761,1917.4355,87.155,428.3498,102.3152,0.5662600000000001
0.08681000000000001,1465.1941,122.6311,33.2289,595.6069,1417.6351,11.948,5.8004,6.2,16.1,19.0,87.3951,234.002,8913.0292,193.5079,61.0446,229.494,0.48967000000000005
0.35942,32.8367,7.9054,3.6759,4.7577,248.9536,4.1537,0.2096,27.655,28.775,0.0,0.15486000000000003,9.8352,162.2039,18.1288,11.1163,28.9626,0.54556
0.080139,177.7721,13.3853,11.8077,42.4275,520.9899,13.2811,0.6720900000000001,11.74,14.595,9.46,3.2613,45.1325,1038.886,24.7768,26.8362,54.8801,0.16219
0.55284,115.1178,9.2266,42.3186,18.4713,469.9424,12.4768,0.5171600000000001,28.185,32.505,3.01,0.59003,19.1973,446.5505,21.2591,128.7867,24.8521,0.5941200000000001
0.17389000000000002,362.8596,25.057,7.5485,117.854,919.3928,14.4814,1.7316,10.72,12.88,12.9,9.8986,78.6678,2284.5082,45.3397,16.6439,123.4115,0.49678000000000005
0.16952,262.3112,48.9139,23.4343,109.5605,722.0197,5.3627,1.7312,8.725,11.94,9.565,11.3198,84.1006,2278.1468,84.0666,48.2437,146.7919,0.41148
0.35254,351.5317,27.5104,3.0615,200.4667,1184.1042,12.7781,2.5308,10.64,13.4,14.8,16.9617,103.0095,3410.254,49.6858,6.7335,95.3827,0.38412
0.50407,476.5907,48.3099,17.9838,363.0091,1558.3315,9.8653,11.095,10.395,12.715,13.62,31.4693,140.2241,5353.6035,86.7445,39.2485,202.924,0.7140200000000001
